time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,precipitation,rain,weather_code
2024-01-13T21:00,20.1,73,15.2,916.1,12,10.4,18.4,0.0,0.0,0
2024-01-13T22:00,19.5,76,15.3,916.0,0,10.8,17.6,0.0,0.0,0
2024-01-13T23:00,18.8,82,15.7,915.9,0,11.5,19.4,0.0,0.0,0
2024-01-14T00:00,18.1,90,16.3,915.3,14,11.1,19.1,0.0,0.0,0
2024-01-14T01:00,17.6,94,16.7,914.7,0,11.3,18.7,0.0,0.0,0
2024-01-14T02:00,17.4,96,16.7,913.8,0,10.5,18.7,0.0,0.0,0
2024-01-14T03:00,17.2,97,16.7,913.1,0,9.7,17.3,0.0,0.0,0
2024-01-14T04:00,16.9,98,16.6,912.7,0,9.4,15.8,0.0,0.0,0
2024-01-14T05:00,16.9,98,16.5,913.1,9,9.4,16.2,0.0,0.0,0
2024-01-14T06:00,17.9,100,17.8,914.8,100,11.6,21.6,0.0,0.0,3
2024-01-14T07:00,17.9,98,17.6,915.7,100,11.5,21.2,0.0,0.0,3
2024-01-14T08:00,19.1,90,17.4,916.7,28,10.2,23.4,0.0,0.0,1
2024-01-14T09:00,22.5,71,16.9,917.7,6,8.8,21.2,0.0,0.0,0
2024-01-14T10:00,25.1,52,14.5,918.0,8,14.3,29.2,0.0,0.0,0
2024-01-14T11:00,26.4,44,13.3,917.4,49,16.5,34.2,0.0,0.0,1
2024-01-14T12:00,27.2,45,14.2,916.4,68,15.3,34.2,0.0,0.0,2
2024-01-14T13:00,28.0,42,13.8,915.1,72,15.3,32.8,0.0,0.0,2
2024-01-14T14:00,28.4,39,13.1,914.1,0,15.4,32.4,0.0,0.0,0
2024-01-14T15:00,28.3,39,12.9,913.6,0,14.8,32.0,0.0,0.0,0
2024-01-14T16:00,27.6,40,12.9,913.4,0,13.5,29.9,0.0,0.0,0
2024-01-14T17:00,26.3,45,13.5,913.6,0,11.1,26.3,0.0,0.0,0
2024-01-14T18:00,23.4,54,13.4,913.5,35,9.5,19.1,0.0,0.0,1
2024-01-14T19:00,22.0,59,13.6,914.0,18,10.3,16.6,0.0,0.0,0
2024-01-14T20:00,20.8,63,13.6,914.5,8,9.7,16.6,0.0,0.0,0
2024-01-14T21:00,19.8,66,13.2,914.9,0,10.2,16.2,0.0,0.0,0
2024-01-14T22:00,18.9,70,13.3,915.0,0,11.5,18.4,0.0,0.0,0
2024-01-14T23:00,18.3,78,14.4,914.9,0,12.3,20.2,0.0,0.0,0
2024-01-15T00:00,17.9,82,14.8,914.6,0,13.4,22.0,0.0,0.0,0
2024-01-15T01:00,17.3,86,14.9,913.8,0,12.8,22.0,0.0,0.0,0
2024-01-15T02:00,16.7,89,14.9,912.9,0,12.2,21.2,0.0,0.0,0
2024-01-15T03:00,16.2,92,14.9,912.1,0,11.7,19.8,0.0,0.0,0
2024-01-15T04:00,15.9,93,14.8,911.9,5,10.5,19.1,0.0,0.0,0
2024-01-15T05:00,15.6,94,14.6,912.4,29,9.0,17.3,0.0,0.0,1
2024-01-15T06:00,16.1,94,15.2,913.6,87,9.0,15.8,0.0,0.0,3
2024-01-15T07:00,17.0,91,15.5,914.7,81,10.8,15.8,0.0,0.0,3
2024-01-15T08:00,20.3,76,16.0,916.5,83,8.3,18.0,0.0,0.0,3
2024-01-15T09:00,23.2,60,15.1,917.5,93,9.7,22.0,0.0,0.0,3
2024-01-15T10:00,24.8,52,14.2,917.5,73,11.8,26.3,0.0,0.0,2
2024-01-15T11:00,26.2,45,13.4,917.1,85,12.1,27.7,0.0,0.0,3
2024-01-15T12:00,27.1,41,12.9,915.9,55,12.1,28.1,0.0,0.0,2
2024-01-15T13:00,27.8,39,12.7,914.6,6,11.4,28.1,0.0,0.0,0
2024-01-15T14:00,28.2,38,12.6,913.4,0,10.2,27.0,0.0,0.0,0
2024-01-15T15:00,28.1,39,12.7,913.0,0,9.6,24.8,0.0,0.0,0
2024-01-15T16:00,27.6,39,12.5,912.7,0,9.4,22.3,0.0,0.0,0
2024-01-15T17:00,26.5,43,12.9,912.9,5,8.6,19.8,0.0,0.0,0
2024-01-15T18:00,23.0,52,12.7,912.7,2,6.9,13.0,0.0,0.0,0
2024-01-15T19:00,21.7,56,12.7,913.1,14,7.8,12.6,0.0,0.0,0
2024-01-15T20:00,20.6,62,13.1,913.9,38,9.7,15.1,0.0,0.0,1
2024-01-15T21:00,20.0,68,14.0,914.4,0,11.6,19.1,0.0,0.0,0
2024-01-15T22:00,19.3,73,14.4,914.2,0,13.5,22.0,0.0,0.0,0
2024-01-15T23:00,18.5,78,14.7,913.9,0,14.0,23.0,0.0,0.0,0
2024-01-16T00:00,18.0,81,14.7,913.1,0,14.6,23.8,0.0,0.0,0
2024-01-16T01:00,17.4,86,15.0,912.5,0,15.5,25.9,0.0,0.0,0
2024-01-16T02:00,16.6,95,15.7,911.6,0,14.5,25.9,0.0,0.0,0
2024-01-16T03:00,16.4,97,16.0,911.4,12,12.1,24.1,0.0,0.0,0
2024-01-16T04:00,16.3,98,16.0,911.5,6,7.8,19.8,0.0,0.0,0
2024-01-16T05:00,15.7,99,15.5,912.0,100,5.4,12.6,0.0,0.0,3
2024-01-16T06:00,17.2,95,16.3,913.6,100,10.3,19.4,0.0,0.0,3
2024-01-16T07:00,17.7,90,16.0,914.4,92,10.5,19.4,0.0,0.0,3
2024-01-16T08:00,19.2,81,15.8,915.5,4,9.7,22.3,0.0,0.0,0
2024-01-16T09:00,21.8,67,15.3,916.2,0,8.5,21.2,0.0,0.0,0
2024-01-16T10:00,24.3,51,13.5,916.2,0,9.0,22.7,0.0,0.0,0
2024-01-16T11:00,25.9,42,11.9,915.7,0,7.1,22.7,0.0,0.0,0
2024-01-16T12:00,27.0,36,10.8,914.7,6,6.3,21.2,0.0,0.0,0
2024-01-16T13:00,27.8,33,10.2,913.5,81,6.1,20.5,0.0,0.0,3
2024-01-16T14:00,28.2,31,9.7,912.5,100,5.9,19.8,0.0,0.0,3
2024-01-16T15:00,28.3,31,9.4,911.7,96,5.8,18.7,0.0,0.0,3
2024-01-16T16:00,28.0,31,9.4,911.7,100,6.2,17.3,0.0,0.0,3
2024-01-16T17:00,26.7,36,10.4,911.6,85,5.2,15.5,0.0,0.0,3
2024-01-16T18:00,22.7,52,12.4,911.2,100,6.7,9.4,0.0,0.0,3
2024-01-16T19:00,21.6,55,12.2,912.0,100,7.0,10.8,0.0,0.0,3
2024-01-16T20:00,20.6,62,13.1,912.7,100,8.6,13.7,0.0,0.0,3
2024-01-16T21:00,20.4,65,13.7,913.0,100,9.7,15.5,0.0,0.0,3
2024-01-16T22:00,19.8,66,13.3,912.9,98,13.5,21.6,0.0,0.0,3
2024-01-16T23:00,19.0,74,14.2,912.7,7,12.6,23.0,0.0,0.0,0
2024-01-17T00:00,18.0,82,14.9,912.4,29,8.5,20.5,0.0,0.0,1
2024-01-17T01:00,17.4,90,15.7,912.0,75,9.8,16.2,0.0,0.0,2
2024-01-17T02:00,16.8,95,16.0,911.3,97,11.5,19.1,0.0,0.0,3
2024-01-17T03:00,16.5,96,15.8,910.9,100,11.4,19.4,0.0,0.0,3
2024-01-17T04:00,16.2,96,15.5,910.8,100,10.4,19.4,0.0,0.0,3
2024-01-17T05:00,15.9,95,15.0,911.0,91,9.4,17.3,0.0,0.0,3
2024-01-17T06:00,16.4,97,16.0,912.2,93,8.7,19.1,0.0,0.0,3
2024-01-17T07:00,17.0,94,16.1,913.4,79,9.2,15.5,0.0,0.0,2
2024-01-17T08:00,19.3,83,16.3,914.5,84,8.0,18.4,0.0,0.0,3
2024-01-17T09:00,22.1,66,15.6,915.2,87,8.7,21.2,0.0,0.0,3
2024-01-17T10:00,24.3,53,14.2,915.3,36,6.7,22.0,0.0,0.0,1
2024-01-17T11:00,25.8,46,13.4,914.8,0,5.1,20.2,0.0,0.0,0
2024-01-17T12:00,26.9,42,12.9,913.8,0,4.6,18.7,0.0,0.0,0
2024-01-17T13:00,27.7,38,12.3,912.8,0,4.9,18.7,0.0,0.0,0
2024-01-17T14:00,28.2,36,11.6,912.1,0,4.6,18.4,0.0,0.0,0
2024-01-17T15:00,28.4,34,11.2,911.7,0,5.4,17.6,0.0,0.0,0
2024-01-17T16:00,28.1,34,10.9,911.7,3,6.9,16.9,0.0,0.0,0
2024-01-17T17:00,26.9,37,10.9,911.9,11,8.6,16.6,0.0,0.0,0
2024-01-17T18:00,24.4,44,11.3,911.9,25,12.6,20.5,0.0,0.0,1
2024-01-17T19:00,23.1,46,11.0,912.6,3,14.8,24.1,0.0,0.0,0
2024-01-17T20:00,22.2,49,11.0,913.1,2,14.1,24.1,0.0,0.0,0
2024-01-17T21:00,21.2,50,10.4,913.1,0,11.5,23.4,0.0,0.0,0
2024-01-17T22:00,20.0,59,11.8,913.3,0,16.5,27.4,0.0,0.0,0
2024-01-17T23:00,19.1,70,13.5,912.9,0,15.3,27.0,0.0,0.0,0
2024-01-18T00:00,18.5,77,14.3,912.3,0,14.4,25.2,0.0,0.0,0
2024-01-18T01:00,17.9,84,15.2,911.8,0,14.0,23.8,0.0,0.0,0
2024-01-18T02:00,17.3,91,15.8,911.3,0,12.2,22.7,0.0,0.0,0
2024-01-18T03:00,16.9,94,16.0,910.9,0,10.7,19.8,0.0,0.0,0
2024-01-18T04:00,16.7,95,15.9,911.2,0,11.2,18.0,0.0,0.0,0
2024-01-18T05:00,16.6,94,15.7,911.5,1,11.8,20.2,0.0,0.0,0
2024-01-18T06:00,17.0,98,16.6,912.5,90,9.4,20.2,0.0,0.0,3
2024-01-18T07:00,17.3,97,16.7,913.6,90,10.7,18.0,0.0,0.0,3
2024-01-18T08:00,19.2,86,16.8,915.0,52,9.9,21.2,0.0,0.0,2
2024-01-18T09:00,22.1,70,16.3,916.0,59,10.4,23.4,0.0,0.0,2
2024-01-18T10:00,24.3,58,15.5,916.2,99,9.7,24.5,0.0,0.0,3
2024-01-18T11:00,26.1,46,13.5,915.7,92,7.2,23.8,0.0,0.0,3
2024-01-18T12:00,27.2,41,12.8,914.7,85,6.1,21.6,0.0,0.0,3
2024-01-18T13:00,27.9,39,12.6,913.6,66,6.0,20.5,0.0,0.0,2
2024-01-18T14:00,28.4,37,12.2,912.7,69,5.2,20.2,0.0,0.0,2
2024-01-18T15:00,28.9,33,11.2,912.3,43,4.6,18.0,0.0,0.0,1
2024-01-18T16:00,28.5,33,10.9,912.2,39,8.3,18.4,0.0,0.0,1
2024-01-18T17:00,27.5,35,10.8,912.3,16,10.5,20.2,0.0,0.0,0
2024-01-18T18:00,24.9,50,13.8,912.6,83,5.0,18.7,0.0,0.0,3
2024-01-18T19:00,23.7,49,12.3,913.2,49,10.6,15.5,0.0,0.0,1
2024-01-18T20:00,23.3,47,11.5,913.9,1,11.3,20.2,0.0,0.0,0
2024-01-18T21:00,21.8,51,11.2,913.6,9,11.3,18.7,0.0,0.0,0
2024-01-18T22:00,21.2,52,11.0,913.5,11,12.2,19.8,0.0,0.0,0
2024-01-18T23:00,20.4,56,11.3,913.4,0,14.4,24.1,0.0,0.0,0
2024-01-19T00:00,19.2,66,12.7,912.9,0,14.7,24.5,0.0,0.0,0
2024-01-19T01:00,18.4,76,14.0,912.0,0,14.2,24.8,0.0,0.0,0
2024-01-19T02:00,17.5,86,15.1,911.7,15,9.4,23.0,0.0,0.0,0
2024-01-19T03:00,17.5,90,15.9,911.7,54,8.6,16.2,0.0,0.0,2
2024-01-19T04:00,17.8,93,16.6,912.3,100,8.6,15.8,0.0,0.0,3
2024-01-19T05:00,17.9,95,17.1,913.0,100,9.7,17.6,0.0,0.0,3
2024-01-19T06:00,18.0,98,17.7,913.8,100,10.2,18.7,0.0,0.0,3
2024-01-19T07:00,18.7,93,17.6,914.8,100,11.0,19.8,0.0,0.0,3
2024-01-19T08:00,20.4,82,17.2,915.9,38,11.1,22.7,0.0,0.0,1
2024-01-19T09:00,22.7,70,17.0,916.6,24,9.0,22.3,0.0,0.0,1
2024-01-19T10:00,24.9,60,16.5,916.6,9,8.9,22.7,0.0,0.0,0
2024-01-19T11:00,27.1,44,13.7,916.1,0,9.2,23.8,0.0,0.0,0
2024-01-19T12:00,28.2,38,12.5,915.0,0,8.1,23.8,0.0,0.0,0
2024-01-19T13:00,28.9,35,11.9,914.0,0,7.0,22.7,0.0,0.0,0
2024-01-19T14:00,29.3,33,11.5,913.1,1,6.9,21.2,0.0,0.0,0
2024-01-19T15:00,29.4,32,11.2,912.5,14,7.3,20.5,0.0,0.0,0
2024-01-19T16:00,29.1,32,10.8,912.4,25,6.1,19.4,0.0,0.0,1
2024-01-19T17:00,28.4,33,10.4,912.4,57,6.6,15.5,0.0,0.0,2
2024-01-19T18:00,25.2,48,13.4,912.8,33,14.4,22.7,0.0,0.0,1
2024-01-19T19:00,24.0,52,13.6,913.5,4,15.3,25.9,0.0,0.0,0
2024-01-19T20:00,22.7,58,13.9,913.9,5,13.4,25.2,0.0,0.0,0
2024-01-19T21:00,21.4,63,14.1,914.1,10,15.5,24.5,0.0,0.0,0
2024-01-19T22:00,21.0,66,14.3,914.0,0,18.7,31.0,0.0,0.0,0
2024-01-19T23:00,19.9,75,15.4,913.6,0,18.1,32.0,0.0,0.0,0
2024-01-20T00:00,18.9,85,16.4,913.4,7,17.7,30.6,0.0,0.0,0
2024-01-20T01:00,18.2,94,17.1,912.7,9,16.4,29.5,0.0,0.0,0
2024-01-20T02:00,17.8,97,17.3,912.4,2,15.9,27.4,0.0,0.0,0
2024-01-20T03:00,17.4,95,16.6,912.1,2,15.7,26.3,0.0,0.0,0
2024-01-20T04:00,17.0,92,15.6,912.3,1,15.6,26.6,0.0,0.0,0
2024-01-20T05:00,16.6,91,15.1,912.8,12,13.8,25.6,0.0,0.0,0
2024-01-20T06:00,17.2,86,14.9,914.1,2,16.4,27.4,0.0,0.0,0
2024-01-20T07:00,17.7,82,14.6,915.2,5,18.1,29.5,0.0,0.0,0
2024-01-20T08:00,20.1,72,14.8,917.0,3,15.2,30.6,0.0,0.0,0
2024-01-20T09:00,22.7,58,13.9,917.9,6,15.7,31.3,0.0,0.0,0
2024-01-20T10:00,24.9,49,13.4,917.9,0,15.9,33.1,0.0,0.0,0
2024-01-20T11:00,26.5,44,13.4,917.4,0,14.0,33.1,0.0,0.0,0
2024-01-20T12:00,27.6,41,13.2,916.4,0,11.9,31.0,0.0,0.0,0
2024-01-20T13:00,28.6,38,12.8,915.4,28,7.8,28.1,0.0,0.0,1
2024-01-20T14:00,29.1,35,12.0,914.5,52,5.4,22.3,0.0,0.0,2
2024-01-20T15:00,29.2,33,11.3,913.8,95,4.9,18.4,0.0,0.0,3
2024-01-20T16:00,28.8,33,11.0,913.5,97,7.2,16.6,0.0,0.0,3
2024-01-20T17:00,27.4,39,12.4,913.7,57,11.9,21.2,0.0,0.0,2
2024-01-20T18:00,25.2,48,13.3,914.0,70,11.7,19.4,0.0,0.0,2
2024-01-20T19:00,24.0,52,13.6,914.6,16,12.1,19.4,0.0,0.0,0
2024-01-20T20:00,22.5,59,14.2,915.2,18,13.0,21.2,0.0,0.0,0
2024-01-20T21:00,21.7,65,14.8,915.3,0,11.4,21.2,0.0,0.0,0
2024-01-20T22:00,20.6,71,15.1,915.3,0,15.2,24.5,0.0,0.0,0
2024-01-20T23:00,19.9,76,15.4,915.0,0,13.9,24.8,0.0,0.0,0
2024-01-21T00:00,19.0,80,15.5,914.7,0,14.1,23.4,0.0,0.0,0
2024-01-21T01:00,18.2,82,15.0,914.0,1,13.3,24.1,0.0,0.0,0
2024-01-21T02:00,17.7,83,14.7,913.3,71,13.4,22.3,0.0,0.0,2
2024-01-21T03:00,17.2,86,14.8,913.2,22,12.1,22.0,0.0,0.0,1
2024-01-21T04:00,17.0,86,14.7,912.9,0,12.6,20.9,0.0,0.0,0
2024-01-21T05:00,17.0,85,14.5,913.2,0,11.1,20.9,0.0,0.0,0
2024-01-21T06:00,18.0,88,15.9,914.5,43,11.2,19.8,0.0,0.0,1
2024-01-21T07:00,18.6,84,15.9,915.5,46,12.8,20.2,0.0,0.0,1
2024-01-21T08:00,21.2,71,15.7,917.0,53,12.0,23.8,0.0,0.0,2
2024-01-21T09:00,24.1,49,12.6,917.7,68,14.0,28.4,0.0,0.0,2
2024-01-21T10:00,26.1,42,12.1,917.7,73,13.1,29.2,0.0,0.0,2
2024-01-21T11:00,27.5,39,12.3,917.2,61,10.8,28.8,0.0,0.0,2
2024-01-21T12:00,28.4,35,11.6,916.2,89,8.9,26.3,0.0,0.0,3
2024-01-21T13:00,28.9,34,11.4,915.2,100,7.4,23.8,0.0,0.0,3
2024-01-21T14:00,29.2,33,11.1,914.3,85,6.6,21.6,0.0,0.0,3
2024-01-21T15:00,29.2,32,10.9,913.8,85,5.5,19.8,0.0,0.0,3
2024-01-21T16:00,28.8,32,10.6,913.7,88,5.0,16.9,0.0,0.0,3
2024-01-21T17:00,27.9,34,10.7,913.9,88,6.3,14.4,0.0,0.0,3
2024-01-21T18:00,24.8,42,11.2,913.6,68,10.0,15.1,0.0,0.0,2
2024-01-21T19:00,23.6,47,11.6,914.1,80,11.0,18.7,0.0,0.0,3
2024-01-21T20:00,22.6,52,12.3,914.9,92,14.6,22.3,0.0,0.0,3
2024-01-21T21:00,21.7,59,13.3,915.4,70,14.4,26.3,0.0,0.0,2
2024-01-21T22:00,20.8,67,14.4,915.5,64,15.3,25.2,0.0,0.0,2
2024-01-21T23:00,20.1,73,15.1,915.2,0,13.4,25.2,0.0,0.0,0
2024-01-22T00:00,19.5,78,15.5,914.8,0,14.1,23.0,0.0,0.0,0
2024-01-22T01:00,18.9,83,16.0,914.2,0,13.7,23.4,0.0,0.0,0
2024-01-22T02:00,18.6,87,16.3,913.8,3,12.9,22.3,0.0,0.0,0
2024-01-22T03:00,18.2,90,16.5,913.5,4,11.3,21.6,0.0,0.0,0
2024-01-22T04:00,17.4,95,16.6,913.4,0,7.1,18.4,0.0,0.0,0
2024-01-22T05:00,17.0,96,16.4,913.8,0,6.3,11.2,0.0,0.0,0
2024-01-22T06:00,17.7,98,17.4,915.1,3,6.5,10.4,0.0,0.0,0
2024-01-22T07:00,18.5,95,17.6,916.0,9,10.4,16.9,0.0,0.0,0
2024-01-22T08:00,21.1,80,17.5,917.4,0,9.7,20.2,0.0,0.0,0
2024-01-22T09:00,23.9,57,15.0,918.2,0,12.0,25.2,0.0,0.0,0
2024-01-22T10:00,26.2,45,13.4,918.4,0,12.6,28.1,0.0,0.0,0
2024-01-22T11:00,27.6,41,13.1,917.9,0,11.4,28.4,0.0,0.0,0
2024-01-22T12:00,28.5,38,12.8,917.2,0,10.2,27.0,0.0,0.0,0
2024-01-22T13:00,29.0,37,12.8,916.2,2,9.4,25.9,0.0,0.0,0
2024-01-22T14:00,29.2,36,12.8,915.5,2,8.1,24.5,0.0,0.0,0
2024-01-22T15:00,29.2,37,13.0,915.2,6,7.9,22.3,0.0,0.0,0
2024-01-22T16:00,28.7,38,13.0,914.8,5,6.9,20.5,0.0,0.0,0
2024-01-22T17:00,27.7,40,12.9,915.0,6,7.4,16.9,0.0,0.0,0
2024-01-22T18:00,24.6,50,13.4,914.4,32,6.2,8.6,0.0,0.0,1
2024-01-22T19:00,23.9,50,12.9,915.4,98,9.0,14.0,0.0,0.0,3
2024-01-22T20:00,23.5,52,12.9,916.2,18,9.8,15.8,0.0,0.0,0
2024-01-22T21:00,22.3,56,13.1,916.4,0,16.3,25.9,0.0,0.0,0
2024-01-22T22:00,21.2,64,14.0,916.2,0,18.3,30.6,0.0,0.0,0
2024-01-22T23:00,20.4,71,15.0,915.7,0,16.5,30.2,0.0,0.0,0
2024-01-23T00:00,19.7,77,15.6,915.2,0,15.1,27.4,0.0,0.0,0
2024-01-23T01:00,19.1,82,16.0,914.7,0,13.8,24.8,0.0,0.0,0
2024-01-23T02:00,18.6,86,16.2,914.5,0,10.6,22.7,0.0,0.0,0
2024-01-23T03:00,17.7,90,16.1,914.3,0,5.2,17.3,0.0,0.0,0
2024-01-23T04:00,17.3,92,16.0,914.1,0,6.4,10.1,0.0,0.0,0
2024-01-23T05:00,17.0,94,16.0,914.1,0,6.3,10.8,0.0,0.0,0
2024-01-23T06:00,17.2,94,16.2,915.2,0,5.4,9.4,0.0,0.0,0
2024-01-23T07:00,18.3,89,16.4,916.0,2,8.7,12.6,0.0,0.0,0
2024-01-23T08:00,21.2,70,15.4,917.5,0,10.0,20.2,0.0,0.0,0
2024-01-23T09:00,24.0,47,11.9,918.3,0,13.3,27.0,0.0,0.0,0
2024-01-23T10:00,26.0,39,10.9,918.2,0,12.0,28.1,0.0,0.0,0
2024-01-23T11:00,27.2,38,11.7,917.7,0,8.4,27.0,0.0,0.0,0
2024-01-23T12:00,28.1,37,12.0,916.7,1,5.5,23.0,0.0,0.0,0
2024-01-23T13:00,28.6,36,12.0,915.5,2,4.3,19.4,0.0,0.0,0
2024-01-23T14:00,29.0,35,11.9,914.5,2,4.3,18.0,0.0,0.0,0
2024-01-23T15:00,29.1,34,11.9,913.8,0,4.4,17.6,0.0,0.0,0
2024-01-23T16:00,28.8,35,11.8,913.8,0,4.7,16.2,0.0,0.0,0
2024-01-23T17:00,28.0,36,11.8,913.7,34,3.6,14.0,0.0,0.0,1
2024-01-23T18:00,23.7,52,13.4,913.5,24,7.3,9.0,0.0,0.0,1
2024-01-23T19:00,23.2,52,12.9,914.3,100,10.5,15.5,0.0,0.0,3
2024-01-23T20:00,22.5,54,12.6,914.6,18,12.0,20.2,0.0,0.0,0
2024-01-23T21:00,21.8,55,12.3,914.5,0,10.6,19.8,0.0,0.0,0
2024-01-23T22:00,20.6,67,14.3,914.9,0,16.5,27.7,0.0,0.0,0
2024-01-23T23:00,19.5,84,16.7,914.6,0,16.6,27.7,0.0,0.0,0
2024-01-24T00:00,18.8,92,17.4,914.3,3,15.4,27.7,0.0,0.0,0
2024-01-24T01:00,18.3,96,17.7,913.6,66,13.0,25.6,0.0,0.0,2
2024-01-24T02:00,17.9,98,17.5,913.3,72,11.6,21.2,0.0,0.0,2
2024-01-24T03:00,17.8,98,17.4,913.2,78,11.8,19.4,0.0,0.0,2
2024-01-24T04:00,17.7,97,17.2,913.5,58,10.8,19.4,0.0,0.0,2
2024-01-24T05:00,17.3,97,16.9,913.9,10,8.9,18.0,0.0,0.0,0
2024-01-24T06:00,18.0,99,17.9,914.7,100,8.7,16.9,0.0,0.0,3
2024-01-24T07:00,18.2,98,17.9,915.5,100,10.2,17.6,0.0,0.0,3
2024-01-24T08:00,20.6,82,17.5,916.8,15,10.1,21.2,0.0,0.0,0
2024-01-24T09:00,23.5,66,16.9,917.6,16,10.6,24.1,0.0,0.0,0
2024-01-24T10:00,25.7,56,16.3,917.6,12,8.7,24.5,0.0,0.0,0
2024-01-24T11:00,27.4,47,15.2,917.3,18,5.6,23.0,0.0,0.0,0
2024-01-24T12:00,28.4,42,14.4,916.4,31,5.5,19.8,0.0,0.0,1
2024-01-24T13:00,29.2,38,13.4,915.2,25,6.9,20.9,0.0,0.0,1
2024-01-24T14:00,29.7,35,12.8,913.9,32,8.9,23.0,0.0,0.0,1
2024-01-24T15:00,29.6,34,12.0,913.2,68,11.4,25.9,0.0,0.0,2
2024-01-24T16:00,29.1,32,10.5,913.1,37,12.3,26.3,0.0,0.0,1
2024-01-24T17:00,28.0,32,9.6,913.2,18,9.6,24.8,0.0,0.0,0
2024-01-24T18:00,26.0,43,12.4,913.5,40,4.8,6.8,0.0,0.0,1
2024-01-24T19:00,23.5,52,13.0,913.6,26,6.0,5.8,0.0,0.0,1
2024-01-24T20:00,23.0,55,13.4,914.6,16,6.7,10.4,0.0,0.0,0
2024-01-24T21:00,22.3,60,14.3,915.1,46,10.2,15.1,0.0,0.0,1
2024-01-24T22:00,21.2,67,14.8,915.2,12,15.4,25.6,0.0,0.0,0
2024-01-24T23:00,20.2,78,16.1,915.1,40,15.0,25.6,0.0,0.0,1
2024-01-25T00:00,19.6,83,16.7,914.9,96,13.4,25.9,0.0,0.0,3
2024-01-25T01:00,19.3,86,16.9,914.5,94,11.4,21.6,0.0,0.0,3
2024-01-25T02:00,18.7,88,16.8,913.5,87,11.2,18.7,0.0,0.0,3
2024-01-25T03:00,18.2,92,16.8,913.2,95,8.1,18.4,0.0,0.0,3
2024-01-25T04:00,17.9,94,16.9,913.2,100,6.9,14.0,0.0,0.0,3
2024-01-25T05:00,17.6,95,16.9,913.6,100,7.1,11.9,0.0,0.0,3
2024-01-25T06:00,18.7,95,17.9,914.9,100,6.5,12.6,0.0,0.0,3
2024-01-25T07:00,19.6,88,17.6,915.9,100,6.3,12.2,0.0,0.0,3
2024-01-25T08:00,21.8,77,17.6,917.5,98,6.4,15.1,0.0,0.0,3
2024-01-25T09:00,24.3,60,16.0,918.3,5,10.0,22.7,0.0,0.0,0
2024-01-25T10:00,26.2,51,15.2,918.2,28,9.6,24.5,0.0,0.0,1
2024-01-25T11:00,27.4,45,14.4,917.9,28,7.7,24.1,0.0,0.0,1
2024-01-25T12:00,28.3,41,13.9,917.3,29,7.6,22.0,0.0,0.0,1
2024-01-25T13:00,28.6,39,13.3,916.3,49,8.4,22.3,0.0,0.0,1
2024-01-25T14:00,28.6,38,12.7,915.4,55,8.3,22.3,0.0,0.0,2
2024-01-25T15:00,28.2,37,12.1,914.8,27,9.5,21.6,0.0,0.0,1
2024-01-25T16:00,28.1,37,11.9,914.9,25,9.4,21.2,0.0,0.0,1
2024-01-25T17:00,27.5,38,11.7,915.0,32,8.2,19.4,0.0,0.0,1
2024-01-25T18:00,26.0,41,11.7,915.3,41,10.3,16.2,0.0,0.0,1
2024-01-25T19:00,24.3,46,12.0,915.8,38,13.1,22.0,0.0,0.0,1
2024-01-25T20:00,23.2,48,11.6,916.5,27,13.0,22.0,0.0,0.0,1
2024-01-25T21:00,21.9,54,12.0,916.8,31,15.7,25.9,0.0,0.0,1
2024-01-25T22:00,21.2,58,12.6,916.8,0,17.1,28.4,0.0,0.0,0
2024-01-25T23:00,20.3,66,13.8,916.5,1,17.5,29.2,0.0,0.0,0
2024-01-26T00:00,19.6,74,14.8,916.3,1,16.9,29.5,0.0,0.0,0
2024-01-26T01:00,18.9,80,15.4,915.4,0,16.9,28.4,0.0,0.0,0
2024-01-26T02:00,18.1,88,16.0,914.5,0,16.8,29.2,0.0,0.0,0
2024-01-26T03:00,17.3,95,16.5,914.2,2,15.4,28.1,0.0,0.0,0
2024-01-26T04:00,16.9,99,16.7,914.4,100,15.7,25.9,0.0,0.0,3
2024-01-26T05:00,17.0,97,16.5,915.1,58,15.7,28.8,0.0,0.0,2
2024-01-26T06:00,18.0,93,16.8,916.5,28,17.1,29.5,0.0,0.0,1
2024-01-26T07:00,17.8,90,16.1,917.4,14,16.8,29.2,0.0,0.0,0
2024-01-26T08:00,19.7,77,15.6,918.8,6,16.0,29.9,0.0,0.0,0
2024-01-26T09:00,22.7,52,12.4,919.8,0,17.4,33.8,0.0,0.0,0
2024-01-26T10:00,24.9,37,9.4,920.0,0,19.1,37.8,0.0,0.0,0
2024-01-26T11:00,26.5,30,7.5,919.7,0,17.7,37.8,0.0,0.0,0
2024-01-26T12:00,27.5,27,7.1,918.7,0,15.5,36.0,0.0,0.0,0
2024-01-26T13:00,28.2,27,7.4,917.8,0,15.5,33.1,0.0,0.0,0
2024-01-26T14:00,28.3,28,8.0,916.9,0,15.1,33.1,0.0,0.0,0
2024-01-26T15:00,28.1,29,8.2,916.2,0,14.4,32.0,0.0,0.0,0
2024-01-26T16:00,27.4,30,8.2,916.2,0,13.7,29.9,0.0,0.0,0
2024-01-26T17:00,26.3,33,8.5,916.5,2,12.1,27.0,0.0,0.0,0
